"index","content"
"2278","comments@alternativefoodcoop.com"
"2279","http://www.alternativefoodcoop.com/"
"2280","South Carolina"
"2281","Good Harvest Grocer"
"2282","
    PO Box 2032"
"2283","
  N. Myrtle Beach, 
  South Carolina 
  29582 
"
"2284","Inman Feed Mill Food Coop"
"2285","
    11831 Asheville Hwy"
"2286","
  Inman, 
  South Carolina 
  29349 
"
"2287","Phone: (864) 472-2876"
"2288","www.inmantireandfeed.com"
"2289","Upstate Food Co-op"
"2290","
    404 John Holiday Road"
"2291","
  Six Mile, 
  South Carolina 
  29682 
"
"2292","Phone: (864) 868-3105"
"2293","upstatecoop@delsouth.net"
"2294","http://www.upstatefoodcoop.dynu.com"
"2295","South Dakota"
"2296","Badger Town & Country Store"
"2297","
    325 Main St."
"2298","
  Badger, 
  South Dakota 
  57214 
"
"2299","Phone: (605) 983-5551"
"2300","Breadroot Natural Foods Co-op"
"2301","
    100 East Blvd North"
"2302","
  Rapid City, 
  South Dakota 
  57701 
"
"2303","Phone: (605) 348-3331"
"2304","www.breadroot.com"
"2305","Community Store Co-op"
"2306","
    312 Main St"
"2307","
  Fredrick, 
  South Dakota 
  57441 
"
"2308","Phone: (605) 329-2375"
"2309","Natural Abundance Food Co-op"
"2310","
    112 North Main Street Suite 2"
"2311","
  Aberdeen, 
  South Dakota 
  57401 
"
"2312","Phone: (605) 229-4947"
"2313","http://www.naturalabundance.us/"
"2314","Nature's Best Natural Food Co-op"
"2315","
    306 South Main Street"
"2316","
  Milbank, 
  South Dakota 
  57252 
"
"2317","Phone: (605) 432-5614"
"2318","The Co-op Natural Foods"
"2319","
    2504 S. Duluth Ave"
"2320","
  Sioux Falls, 
  South Dakota 
  57105 
"
"2321","Phone: (605) 339-9506"
"2322","gm.ednfc@midconetwork.com"
"2323","http://www.coopnaturalfoods.com"
"2324","Tennessee"
"2325","Baba's Oasis"
"2326","
    3216 Pershing Ave"
"2327","
  Memphis, 
  Tennessee 
  38112 
"
"2328","Phone: (901) 601-2239"
"2329","info@babasoasis.org"
"2330","http://www.babasoasis.com"
"2331","Better Foods Co-op"
"2332","
    753 E. Henderson Drive"
"2333","
  Chattanooga, 
  Tennessee 
  37411 
"
"2334","Phone: (423) 624-8075"
"2335","j-a-jackson@att.net"
"2336","College Street Bakery"
"2337","
    1134 College Street"
"2338","
  Clarksville, 
  Tennessee 
  37040 
"
"2339","Fresh Life Natural Food Coop"
"2340","
    9101 Glouster Lane"
"2341","
  Chattanooga, 
  Tennessee 
  37416 
"
"2342","Phone: (423) 344-9244"
"2343","Renee0726@aol.com"
"2344","Marketplace Buying Club Co-op"
"2345","
    3135 Lakeland Drive"
"2346","
  Nashville, 
  Tennessee 
  37214 
"
"2347","Phone: (615) 899-4938"
"2348","jackiw@marketplaceco-op.org"
"2349","http://www.marketplaceco-op.org"
"2350","Midtown Food Coop"
"2351","
    2158 Central Avenue"
"2352","
  Memphis, 
  Tennessee 
  38104 
"
"2353","Phone: (901) 276-2250"
"2354","manager@midtownfoodcoop.org"
"2355","http://www.midtownfoodcoop.org/"
"2356","Morningside Buying Club"
"2357","
    215 Morningside Lane"
"2358","
  Liberty, 
  Tennessee 
  37095 
"
"2359","Phone: (615) 563-2353"
"2360","morningside@rlaj.com"
"2361","http://www.rlaj.com/morningside/"
"2362","Naturally Good Food"
"2363","
  Spring Hill, 
  Tennessee 
  37174 
"
"2364","Phone: (931) 486-3192"
"2365","mikemariawiley@gmail.com"
"2366","Oldfort Co-op"
"2367","
    Cleveland Tennessee"
"2368","
"
"2369","Phone: (423) 338-4151"
"2370","myrnamikeluke137@yahoo.com"
"2371","Three Rivers Market"
"2372","
    937 North Broadway"
"2373","
  Knoxville, 
  Tennessee 
  37917 
"
"2374","Phone: (865) 525-2069"
"2375","information@threeriversmarket.coop"
"2376","http://www.threeriversmarket.coop"
"2377","Texas"
"2378","""Best of the Blessed"" Healthy Food Co-op"
"2379","
    2900 Mistywood Lane"
"2380","
  Denton, 
  Texas 
  76209 
"
"2381","Phone: (940) 380-0787"
"2382","hardiehome@netscape.com"
"2383","Central City Co-op"
"2384","
    2115 Taft"
"2385","
  Houston, 
  Texas 
  77006 
"
"2386","Phone: (713) 524-9408"
"2387","yaya@wt.net"
"2388","http://www.centralcityco-op.org/"
"2389","Keller Texas Produce Co-op"
"2390","
    1401 Briar Meadow Dr."
"2391","
  Keller, 
  Texas 
  76248 
"
"2392","Phone: (817) 284-2433"
"2393","Monic@yourhealthsource.org"
"2394","Lindale Organic Foods"
"2395","
    15865 County Rd 463 "
"2396","
  Lindale, 
  Texas 
  75771 
"
"2397","Phone: (814) 574-0215"
"2398","orders@yourhealthsource.org"
"2399","www.yourhealthsource.org"
"2400","Natural Living Organic Food Co-op"
"2401","
    219 N. Michigan Ave"
"2402","
  League City, 
  Texas 
  77573 
"
"2403","Phone: (832) 938-8729"
"2404","sales@shopnaturalliving.com"
"2405","www.shopnaturalliving.com"
"2406","NuWaters Co-op"
"2407","
    2320 Elgin Street"
"2408","
  Houston, 
  Texas 
  77004 
"
"2409","Phone: (832) 807-3738"
"2410","nuwatersco-op.com"
"2411","Occupy El Paso Eastside Collective"
"2412","
  El Paso, 
  Texas 
  79925 
"
"2413","Phone: (915) 841-1342"
"2414","Pearland Organic Food"
"2415","
    12530 Oday Rd."
"2416","
  Brookside Village, 
  Texas 
  77581 
"
"2417","Phone: (817) 913-0910"
"2418","orders@yourhealthsource.org"
"2419","www.yourhealthsource.org"
"2420","Wheatsville Food Co-op"
"2421","
    3101 Guadalupe"
"2422","
  Austin, 
  Texas 
  78705 
"
"2423","Phone: (512) 478-2667"
"2424","gm@wheatsville.com"
"2425","http://www.wheatsville.com"
"2426","Utah"
"2427","Moonflower Community Cooperative "
"2428","
    39 E 100 N"
"2429","
  Moab, 
  Utah 
  84532 
"
"2430","Phone: (801) 259-5712"
"2431","moonflower.coop"
"2432","The Community Food Co-op of Utah: Crossroads Urban Center"
"2433","
    1469 South 700 West"
"2434","
  Salt Lake City, 
  Utah 
  84104 
"
"2435","Phone: (801) 746-7878"
"2436","community@crossroads-u-c.org"
"2437","http://www.crossroads-u-c.org/cfc/"
"2438","Utah Co-op"
"2439","
    291 East  4500 South "
"2440","
  Salt Lake City, 
  Utah 
  84107 
"
"2441","Phone: (801) 556-2223"
"2442","utahcoop.org"
"2443","Vermont"
"2444","Adamant Co-op"
"2445","
    Adamant Road PO Box 1"
"2446","
  Adamant, 
  Vermont 
  05640 
"
"2447","Phone: (802) 223-5760"
"2448","Brattleboro Food Co-op"
"2449","
    2 Main Street / Brookside Plaza"
"2450","
  Brattleboro, 
  Vermont 
  05301 
"
"2451","Phone: (802) 257-0236"
"2452","bfc@sover.net"
"2453","http://www.brattleborofoodcoop.com/"
"2454","Buffalo Mountain Food Co-op"
"2455","
    14 North Main Street"
"2456","
  Hardwick, 
  Vermont 
  05843 
"
"2457","Phone: (802) 472-6020"
"2458","buffalo1@vtlink.net"
"2459","City Market - Onion River Co-op"
"2460","
    82 S. Winooski Avenue Suite 2"
"2461","
  Burlington, 
  Vermont 
  05401 
"
"2462","Phone: (802) 863-3659"
"2463","info@citymarket.coop"
"2464","http://www.citymarket.coop"
"2465","Hunger Mountain Co-op"
"2466","
    623 Stone Cutters Way"
"2467","
  Montpelier, 
  Vermont 
  05602 
"
"2468","Phone: (802) 223-8000"
"2469","info@hungermountain.com"
"2470","http://www.hungermountain.com"
"2471","Middlebury Natural Foods Co-op & Café"
"2472","
    9 Washington Street"
"2473","
  Middlebury, 
  Vermont 
  05753 
"
"2474","Phone: (802) 388-7276"
"2475","Nutshell Co-op"
"2476","
    Box 175/Route 100"
"2477","
  Wardsboro, 
  Vermont 
  05355 
"
"2478","Phone: (802) 896-6032"
"2479","Otter Creek Food Co-op"
"2480","
    235 Main Street"
"2481","
  Vergennes, 
  Vermont 
  05491 
"
"2482","Phone: (802) 877-3663"
"2483","Plainfield Coop"
"2484","
    153 Main Street"
"2485","
  Plainfield, 
  Vermont 
  05667 
"
"2486","Phone: (802) 454-8579"
"2487","PCOrders@charterinternet.com"
"2488","Putney Food Co-op"
"2489","
    PO Box 730 Main Street"
"2490","
  Putney, 
  Vermont 
  05346 
"
"2491","Phone: (802) 387-5866"
"2492","ptnycoop@sover.net"
"2493","www.putneycoop.com"
"2494","Rail City Market Co-op"
"2495","
    8 S Main Street"
"2496","
  St. Albans, 
  Vermont 
  05478 
"
"2497","Phone: (802) 524-3769"
"2498","Rutland Area Food Co-op"
"2499","
    77 Wales Street"
"2500","
  Rutland, 
  Vermont 
  05701 
"
"2501","Phone: (802) 773-0737"
"2502","rutlcoop@sover.net"
"2503","Springfield Food Co-op"
"2504","
    335 River Street"
"2505","
  Springfield, 
  Vermont 
  05156 
"
"2506","Phone: (802) 885-3363"
"2507","sfc@vermontel.net"
"2508","St. J. Food Co-op"
"2509","
    490 Portland Street"
"2510","
  St. Johnsbury, 
  Vermont 
  05819 
"
"2511","Phone: (802) 748-9498"
"2512","info@stjfoodcoop.com"
"2513","www.stjfoodcoop.com"
"2514","Upper Valley Food Co-op"
"2515","
    193 N Main Street"
"2516","
  White River Junction, 
  Vermont 
  05001 
"
"2517","Phone: (802) 295-5804"
"2518","uvfc@aol.com"
"2519","White River Co-op"
"2520","
    24 Pleasant St."
"2521","
  Randolph, 
  Vermont 
  05060 
"
"2522","Phone: (802) 728-9554"
"2523","info@wrcoop.com"
"2524","Virginia"
"2525","Crozet Natural Foods"
"2526","
    PO Box 634"
"2527","
  Crozet, 
  Virginia 
  22932 
"
"2528","Phone: (434) 823-5583"
"2529","keptfreeinhim@yahoo.com"
"2530","Eats Natural Foods Co-op"
"2531","
    1200 N. Main Street"
"2532","
  Blacksburg, 
  Virginia 
  24060 
"
"2533","Phone: (540) 552-2279"
"2534","info@eatsnaturalfoods.com"
"2535","http://www.eatsnaturalfoods.com/"
"2536","Fare Share Cooperative"
"2537","
    2132 W. Main Street"
"2538","
  Richmond, 
  Virginia 
  23220 
"
"2539","Phone: (804) 355-5919"
"2540","Healthy Foods Co-op"
"2541","
    110 W Washington Street"
"2542","
  Lexington, 
  Virginia 
  24450 
"
"2543","Phone: (540) 463-6954"
"2544","hfoods@rockbridge.net"
"2545","http://www.healthyfoodsmarket.com/"
"2546","Roanoke Natural Foods Co-op"
"2547","
    1319 Grandin Road SW"
"2548","
  Roanoke, 
  Virginia 
  24015 
"
"2549","Phone: (540) 343-5652"
"2550","info@roanokenaturalfoods.coop"
"2551","http://www.roanokenaturalfoods.coop/"
"2552","Valley Market"
"2553","
    PO Box 23"
"2554","
  Staunton, 
  Virginia 
  24402-0023 
"
"2555","http://www.valleymarket.org"
"2556","Washington"
"2557","Community Food Co-op"
"2558","
        (Downtown) 
        1220 North Forest Street"
"2559","
  Bellingham, 
  Washington 
  98225 
"
"2560","Phone: (360) 734-8158"
"2561","info@communityfood.coop"
"2562","http://www.communityfood.coop/"
"2563","
        (Cordata) 
        315 Westerly Rd"
"2564","
  Bellingham, 
  Washington 
  98226 
"
"2565","Ferry Food Co-op"
"2566","
    34 N Clark Avenue"
"2567","
  Republic, 
  Washington 
  99166 
"
"2568","Phone: (509) 775-3754"
"2569","Madison Market/Central Co-op"
"2570","
    1600 E Madison"
"2571","
  Seattle, 
  Washington 
  98122 
"
"2572","Phone: (206) 329-1545"
"2573","info@madisonmarket.com"
"2574","http://www.madisonmarket.com/"
"2575","Main Market Co-Op"
"2576","
    44 W Main Avenue"
"2577","
  Spokane, 
  Washington 
  99201 
"
"2578","Phone: (509) 458-2667"
"2579","www.mainmarket.coop"
"2580","Mountain Community Co-op"
"2581","
    105 Carter Street"
"2582","
  Eatonville, 
  Washington 
  98328 
"
"2583","Phone: (360) 832-2667"
"2584","eatonvillecoop@yahoo.com"
"2585","North Country Co-op"
"2586","
    282 W Astor"
"2587","
  Colville, 
  Washington 
  99114 
"
"2588","Phone: (509) 684-6132"
"2589","ncpcgm@yahoo.com"
"2590","Olympia Food Co-op"
"2591","
    921 N Rogers"
"2592","
  Olympia, 
  Washington 
  98502 
"
"2593","Phone: (360) 754-7666"
"2594","westsidecoop@olywa.net"
"2595","Olympia Food Co-op - East"
"2596","
    3111 Pacific Avenue SE"
"2597","
  Olympia, 
  Washington 
  98501 
"
"2598","Phone: (360) 956-3870"
"2599","eastsidecoop@olywa.net"
"2600","Our Farm Community"
"2601","
  Ridgefield, 
  Washington 
  98642 
"
"2602","Phone: (360) 213-3056"
"2603","geecreekcommunity@gmail.com"
"2604","www.ourfarmcommunity.com"
"2605","Puget Consumers' Co-op - Fremont"
"2606","
    600 N 34th Street"
"2607","
  Seattle, 
  Washington 
  98103 
"
"2608","Phone: (206) 632-6811"
"2609","fremont.storems@pccsea.com"
"2610","http://www.pccnaturalmarkets.com"
"2611","Puget Consumers' Co-op - Greenlake"
"2612","
    7504 Aurora Avenue N"
"2613","
  Seattle, 
  Washington 
  98103 
"
"2614","Phone: (206) 525-3586"
"2615","green.storems@pccsea.com"
"2616","http://www.pccnaturalmarkets.com/"
"2617","Puget Consumers' Co-op - Issaquah"
"2618","
    1810 12th Ave NW"
"2619","
  Issaquah, 
  Washington 
  98027 
"
"2620","Phone: (425) 369-1222"
"2621","issaquah.storems@pccsea.com"
"2622","http://www.pccnaturalmarkets.com"
"2623","Puget Consumers' Co-op - Kirkland"
"2624","
    10718 NE 68th Street"
"2625","
  Kirkland, 
  Washington 
  98033 
"
"2626","Phone: (425) 828-4622"
"2627","kirk.storems@pccsea.com"
"2628","http://www.pccnaturalmarkets.com/"
"2629","Puget Consumers' Co-op - Offices"
"2630","
    4201 Roosevelt Way NE"
"2631","
  Seattle, 
  Washington 
  98105 
"
"2632","Phone: (206) 547-1222"
"2633","http://www.pccnaturalmarkets.com"
"2634","Puget Consumers' Co-op - Redmond"
"2635","
    11435 Avondale Road NE"
"2636","
  Redmond, 
  Washington 
  98052 
"
"2637","Phone: (425) 285-1400"
"2638","Puget Consumers' Co-op - Seward Park"
"2639","
    5041 Wilson Avenue S"
"2640","
  Seattle, 
  Washington 
  98118 
"
"2641","Phone: (206) 723-2720"
"2642","park.storems@pccsea.com"
"2643","http://www.pccnaturalmarkets.com"
"2644","Puget Consumers' Co-op - View Ridge"
"2645","
    6514 40th Street NE"
"2646","
  Seattle, 
  Washington 
  98115 
"
"2647","Phone: (206) 526-7661"
"2648","view.storems@pccsea.com"
"2649","http://www.pccnaturalmarkets.com"
"2650","Puget Consumers' Co-op - West Seattle"
"2651","
    2749 California Avenue SW"
"2652","
  Seattle, 
  Washington 
  98116 
"
"2653","Phone: (206) 937-8481"
"2654","west.storems@pccsea.com"
"2655","http://www.pccnaturalmarkets.com"
"2656","Salal Café"
"2657","
    634 Water Street"
"2658","
  Port Townsend, 
  Washington 
  98368 
"
"2659","Phone: (360) 385-6532"
"2660","Skagit Valley Food Co-op"
"2661","
    202 S. First St"
"2662","
  Mount Vernon, 
  Washington 
  98273 
"
"2663","Phone: (360) 336-9777"
"2664","svcoop@sos.net"
"2665","Sno-Isle Natural Foods Co-op"
"2666","
    2804 Grand Avenue"
"2667","
  Everett, 
  Washington 
  98201 
"
"2668","Phone: (425) 259-3798"
"2669","snoisle.coop@verizon.net"
"2670","http://www.snoislefoods.coop/"
"2671","Sunset West Food Co-op"
"2672","
    16795 Hwy 112 "
"2673","
  Clallam Bay, 
  Washington 
  98326 
"
"2674","Phone: (360) 963-2189"
"2675","sunsetswestcoop@gmail.com"
"2676","Tacoma Food Co-operative"
"2677","
    3002 6th Avenue"
"2678","
  Tacoma, 
  Washington 
  98406 
"
"2679","Phone: (253) 627-3344"
"2680","info@tacomafoodcoop.com"
"2681","www.tacomafoodcoop.com"
"2682","The Food Co-op"
"2683","
    414 Kearney Street"
"2684","
  Port Townsend, 
  Washington 
  98368 
"
"2685","Phone: (360) 385-2883"
"2686","memberservicesr@ptfoodcoop.coop"
"2687","www.foodcoop.coop"
"2688","Tonasket Natural Foods Co-op"
"2689","
    21 W 4th Street, PO Box 591"
"2690","
  Tonasket, 
  Washington 
  98855 
"
"2691","Phone: (509) 486-4188"
"2692","http://www.tonasketcoop.com/"
"2693","Touchstone Bakery"
"2694","
    501-A North 36th"
"2695","
  Seattle, 
  Washington 
  98103 
"
"2696","Phone: (206) 547-4000"
"2697","Vancouver Food Cooperative"
"2698","
    1002 Main Street"
"2699","
  Vancouver, 
  Washington 
  98663 
"
"2700","Phone: (360) 694-8094"
"2701","store@vancouverfood.coop"
"2702","www.vancouverfood.coop"
"2703","Yelm Food Co-op"
"2704","
    308 Yelm Ave E"
"2705","
  Yelm, 
  Washington 
  98597 
"
"2706","Phone: (360) 400-2210"
"2707","yelmfoodcoop@gmail.com"
"2708","http://yelmfood.coop"
"2709","West Virginia"
"2710","Growing Tree Natural Foods"
"2711","
    208 Court St Apt #1"
"2712","
  Spencer, 
  West Virginia 
  25276 
"
"2713","Phone: (304) 927-3619"
"2714","Jefferson Food Coop"
"2715","
    105 4th St."
"2716","
  Shenandoah Junction, 
  West Virginia 
  25442 
"
"2717","Phone: (304) 283-8300"
"2718","Mountain People's Market"
"2719","
    1400 University Avenue"
"2720","
  Morgantown, 
  West Virginia 
  26505 
"
"2721","Phone: (304) 291-6131"
"2722","coop@labs.net"
"2723","http://www.mountaincoop.com/"
"2724","Natural Roads Food Co-op"
"2725","
    20 Fairfax Drive"
"2726","
  Wheeling, 
  West Virginia 
  26003 
"
"2727","Phone: (304) 242-8873"
"2728","patnjake@sprynet.com"
"2729","Wisconsin"
"2730","Basic Cooperative"
"2731","
    1221 Woodman Road"
"2732","
  Janesville, 
  Wisconsin 
  53545 
"
"2733","Phone: (608) 754-3925"
"2734","gm@basicshealth.com"
"2735","www.basicshealth.com"
"2736","Chequamegon Food Co-op"
"2737","
    215 Chapple Avenue"
"2738","
  Ashland, 
  Wisconsin 
  54806 
"
"2739","Phone: (715) 682-8251"
"2740","Commonhealth Foods Co-op Outlet"
"2741","
    1019 Tower Avenue"
"2742","
  Superior, 
  Wisconsin 
  54880 
"
"2743","Phone: (715) 392-9862"
"2744","Iron River Grocery Co-op"
"2745","
    307 North Main Street"
"2746","
  Iron River, 
  Wisconsin 
  54847 
"
"2747","Phone: (715) 372-4264"
"2748","igacoop@cheqnet.net"
"2749","Island City Food Co-op"
"2750","
    1490 Second Ave / P.O.Box857"
"2751","
  Cumberland, 
  Wisconsin 
  54829 
"
"2752","Phone: (715) 822-8233"
"2753","Just Local Food Cooperative"
"2754","
    1117 S Farwell St"
"2755","
  Eau Claire, 
  Wisconsin 
  54701 
"
"2756","Phone: (715) 552-3366"
"2757","www.justlocalfood.coop"
"2758","Kickapoo Exchange Food Co-op"
"2759","
    Box 276 209 Main Street"
"2760","
  Gays Mills, 
  Wisconsin 
  54631 
"
"2761","Phone: (608) 735-4544"
"2762","kickapooexchange@yahoo.com"
"2763","www.geocities.com/kickapooexchange"
"2764","Magic Mill Natural Foods Market"
"2765","
    2862 University Ave"
"2766","
  Madison, 
  Wisconsin 
  53705 
"
"2767","Phone: (608) 238-2630"
"2768","Main Street Market Whole Foods Co-op"
"2769","
    1 South Main Street"
"2770","
  Rice Lake, 
  Wisconsin 
  54868 
"
"2771","Phone: (715) 234-7045"
"2772","Mega Pik N Save"
"2773","
    1201 S Hastings Way"
"2774","
  Eau Claire, 
  Wisconsin 
  54701 
"
"2775","Phone: (715) 836-8700"
"2776","mathew@megafoods.com"
"2777","http://www.megafoods.com/"
"2778","Menomonie Market Food Co-op"
"2779","
    814 Main St"
"2780","
  Menomonie, 
  Wisconsin 
  54751 
"
"2781","Phone: (715) 235-6533"
"2782","Info@mmfc.coop"
"2783","Mmfc.coop"
"2784","Natural Alternatives Food Co-op"
"2785","
    241 Main Street / P.O. Box 377"
"2786","
  Luck, 
  Wisconsin 
  54837 
"
"2787","Phone: (715) 472-8084"
"2788","nacoop@lakeland.ws"
"2789","Nature's Bakery Co-op"
"2790","
    1019 Williams Street"
"2791","
  Madison, 
  Wisconsin 
  53703 
"
"2792","Phone: (608) 257-3649"
"2793","mail@naturesbakery.coop"
"2794","www.naturesbakery.coop"
"2795","Nature's Pantry Food  Co-op"
"2796","
    258 South Knowles Street"
"2797","
  New Richmond, 
  Wisconsin 
  54017 
"
"2798","Phone: (715) 246-6105"
"2799","naturespantry@hotmail.com"
"2800","Neighborhood Natural Foods Coop"
"2801","
    320 Main St PO Box 35"
"2802","
  Iron River, 
  Wisconsin 
  54847 
"
"2803","Phone: (715) 372-4022"
"2804","Outpost Natural Foods Co-op"
"2805","
    100 E Capital Drive"
"2806","
  Milwaukee, 
  Wisconsin 
  53212 
"
"2807","Phone: (414) 961-2597"
"2808","questions@outpostnaturalfoods.coop"
"2809","http://www.outpostnaturalfoods.coop"
"2810","Outpost Natural Foods Co-op: Wauwatosa"
"2811","
    7000 W. State St."
"2812","
  Wauwatosa, 
  Wisconsin 
  53213 
"
"2813","Phone: (414) 778-2012"
"2814","questions@outpostnaturalfoods.coop"
"2815","http://www.outpostnatuiralfoods.coop"
"2816","People's Food Co-op"
"2817","
    315 S 5th Avenue"
"2818","
  La Crosse, 
  Wisconsin 
  54601 
"
"2819","Phone: (608) 784-5798"
"2820","mailto:michelles@pfc.coop"
"2821","http://www.pfc.coop/"
"2822","Pine River Food Co-operative"
"2823","
    196 West Central Avenue"
"2824","
  Richland Center, 
  Wisconsin 
  53581 
"
"2825","Phone: (608) 647-7299"
"2826","prfcrc@gmail.com"
"2827","Riverwest Co-op Grocery & Café"
"2828","
    733 N. Clark St."
"2829","
  Milwaukee, 
  Wisconsin 
  53212 
"
"2830","Phone: (414) 264-7933"
"2831","beckyh@riverwestcoop.org"
"2832","http://www.riverwestcoop.org/"
"2833","Stevens Point Area Food Co-op"
"2834","
    633 Second St."
"2835","
  Stevens Point, 
  Wisconsin 
  54481 
"
"2836","Phone: (715) 341-1555"
"2837","spac@g2a.net"
"2838","The Natural Life Co-Op"
"2839","
    W6325 Lost Arrow Rd"
"2840","
  Fond du Lac, 
  Wisconsin 
  54937 
"
"2841","Phone: (920) 960-8801"
"2842","Trillium Natural Foods Community Co-op"
"2843","
    517 Springdale Street"
"2844","
  Mount Horeb, 
  Wisconsin 
  53572 
"
"2845","Phone: (608) 437-5288"
"2846","Viola Food Co-op"
"2847","
    110 Commercial Street / P.O. Box243"
"2848","
  Viola, 
  Wisconsin 
  54664 
"
"2849","Phone: (608) 627-1476"
"2850","Viroqua Food Cooperative"
"2851","
    609 N Main Street"
"2852","
  Viroqua, 
  Wisconsin 
  54665 
"
"2853","Phone: (608) 637-7511"
"2854","marketing@viroquafood.ccp"
"2855","viroquafood.coop"
"2856","West Bend Buying Club"
"2857","
    W2726 Badger Dr"
"2858","
  Campbellsport, 
  Wisconsin 
  53010 
"
"2859","Phone: (920) 533-8267"
"2860","westbendbuyingclub@gmail.com"
"2861","Whole Earth Grocery"
"2862","
    126 South Main Street"
"2863","
  River Falls, 
  Wisconsin 
  54022 
"
"2864","Phone: (715) 425-7971"
"2865","Willy Street Co-op"
"2866","
    1221 Williamson Street"
"2867","
  Madison, 
  Wisconsin 
  53703 
"
"2868","Phone: (608) 251-6776"
"2869","l.olson@willystreet.coop"
"2870","http://www.willystreet.coop/"
"2871","Yahara River Grocery Cooperative"
"2872","
    229 East Main Street"
"2873","
  Stoughton, 
  Wisconsin 
  53589 
"
"2874","Phone: (608) 877-0947"
"2875","info@yaharagrocery.coop"
"2876","http://www.yaharagrocery.coop"
"2877","Wyoming"
"2878","Big Hollow Food Coop"
"2879","
    119 South First Street."
"2880","
  Laramie, 
  Wyoming 
  82070 
"
"2881","Phone: (307) 745-3586"
"2882","Sweet Grass Food Co-op"
"2883","
    169 Esterbrook Rd."
"2884","
  Douglas, 
  Wyoming 
  82633 
"
"2885","Phone: (307) 358-0582"
"2886","sweetgrassclub@yahoo.com"
"2887","Australia"
"2888","Alfalfa House Food Co-op"
"2889","
    113 Enmore Road"
"2890","
  Enmore, 
  New South Wales 
  2042 
  Australia 
"
"2891","Phone: +61 (0) 2 9519 3374"
"2892","info@alfalfahouse.org"
"2893","http://www.alfalfahouse.org/"
"2894","Byron Bay Harvest"
"2895","
    50 Skinner Shoot Road"
"2896","
  Byron Bay, 
  New South Wales 
  2481 
  Australia 
"
"2897","Phone: 455486969"
"2898","http://byronbayharvest.com/"
"2899","Jura Books Food Co-op"
"2900","
    440 Parramatta Road"
"2901","
  Petersham, 
  New South Wales 
  Australia 
"
"2902","Phone: +61 (0) 2 9550 9931"
"2903","http://www.jura.org.au/foodcoop"
"2904","Canada"
"2905","Living Organics Buying Club"
"2906","
  Medicine Hat, 
  Alberta 
  T0J 0E0 
  Canada 
"
"2907","info@livingorganics.ca"
"2908","Karma Co-op"
"2909","
    739 Palmerston Avenue"
"2910","
  Toronto, 
  Ontario 
  M6G 2R3 
  Canada 
"
"2911","Phone: (416) 534-1470"
"2912","store@karmacoop.org"
"2913","http://www.karmacoop.org"
"2914","Northern Ireland"
"2915","Riverside"
"2916","
    Circular Road"
"2917","
  Larne, 
  bt403ey 
  Northern Ireland 
"
"2918","mavis@mavis2.wanadoo.co.uk"
"2919","United Kingdom"
"2920","http://www.cooponline.coop/"
